announce_date,number_of_suspected_case_repoted_to_cdc,number_of_excluded_cases,number_of_abroad_positive_cases,number_of_local_positive_cases,number_of_positive_cases_from_panshi_ship,number_of_unknown_positive_cases,dead,recovery,hospital_quarantine_reported,note,reference
2020-08-16,84579.0,83532.0,392.0,55.0,36.0,1.0,7.0,450.0,,"指揮中心統計，國內截至目前累計84,579例新型冠狀病毒肺炎相關通報(含83,532例排除)，其中484例確診，分別為392例境外移入，55例本土病例及36例敦睦艦隊，另1例待釐清。","https://www.cdc.gov.tw/Bulletin/Detail/55cgUKfGh4gpgv2koBS-qA?typeid=9
https://covid-19.nchc.org.tw/dt_005-covidTable_taiwan.php"
2020-08-15,84446.0,83352.0,390.0,55.0,36.0,1.0,7.0,450.0,,"指揮中心統計，國內截至目前累計84,446例新型冠狀病毒肺炎相關通報(含83,352例排除)，其中482例確診，分別為390例境外移入，55例本土病例、36例敦睦艦隊及1例待釐清。","https://www.cdc.gov.tw/Bulletin/Detail/eaPNOprkAsfpa6kwlEz8QA?typeid=9
https://covid-19.nchc.org.tw/dt_005-covidTable_taiwan.php"
2020-08-12,83828.0,82776.0,389.0,55.0,36.0,1.0,7.0,450.0,24.0,"中央流行疫情指揮中心今(12)日表示，新增1例COVID-19(武漢肺炎)境外移入確診個案(案481)，國內截至目前累計通報83,828例(含82,776例排除)，其中481例確診，分別為389例境外移入，55例本土病例及36例敦睦艦隊，另1例待釐清。確診個案中7人死亡、450人解除隔離、24人住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/OhgvRZchMnfU7ymgnMtrQw?typeid=9
2020-08-09,83290.0,82231.0,388.0,55.0,36.0,1.0,7.0,443.0,,"指揮中心統計，國內截至目前累計83,290例(含82,231例排除)，其中480例確診，分別為388例境外移入、55例本土病例、36例敦睦艦隊及1例待釐清。",https://www.cdc.gov.tw/Bulletin/Detail/lcXdSn3Rj6EaBRdq8CRuPw?typeid=9
2020-08-08,83117.0,82037.0,387.0,55.0,36.0,1.0,7.0,443.0,,"指揮中心統計，國內截至目前累計83,117例新型冠狀病毒肺炎相關通報(含82,037例排除)，其中479例確診，分別為387例境外移入，55例本土病例及36例敦睦艦隊，另1例待釐清。",https://www.cdc.gov.tw/Bulletin/Detail/svqZ5jZd0zfkRUxs7PogqA?typeid=9
2020-08-06,82737.0,81625.0,385.0,55.0,36.0,1.0,7.0,443.0,,"指揮中心統計，國內截至目前累計82,737例新型冠狀病毒肺炎相關通報(含81,625例排除)，其中477例確診，分別為385例境外移入、55例本土病例、36例敦睦艦隊及1例待釐清。",https://www.cdc.gov.tw/Bulletin/Detail/Foo0Jt4i6aCi8Xuh0gufRA?typeid=9
2020-08-05,82525.0,81443.0,384.0,55.0,36.0,1.0,7.0,443.0,26.0,"中央流行疫情指揮中心今(5)日表示，無新增COVID-19(武漢肺炎)確定病例，國內截至目前累計82,525例新型冠狀病毒肺炎相關通報(含81,443例排除)，其中476例確診，分別為384例境外移入，55例本土病例、36例敦睦艦隊及1例待釐清。確診個案中7人死亡、443人解除隔離、26人住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/wWNXM3FcW_gNyeervubCqg?typeid=9
2020-08-04,82337.0,81228.0,384.0,55.0,36.0,1.0,7.0,441.0,,"指揮中心統計，國內截至目前累計82,337例新型冠狀病毒肺炎相關通報(含81,228例排除)，其中476例確診，分別為384例境外移入、55例本土病例、36例敦睦艦隊及1例待釐清。","https://www.cdc.gov.tw/Bulletin/Detail/qbM8QeQkcVir4VcyIAbJCg?typeid=9
https://covid-19.nchc.org.tw/dt_005-covidTable_taiwan.php"
2020-08-02,81932.0,80924.0,383.0,55.0,36.0,1.0,7.0,441.0,,"截至目前累計81,932例(含80,924例排除)，其中475例確診，分別為383例境外移入、55例本土病例、36例敦睦艦隊及1例待釐清。","https://www.cdc.gov.tw/Bulletin/Detail/5kFiUY5pFmOPwbLsOgIrSw?typeid=9
https://covid-19.nchc.org.tw/dt_005-covidTable_taiwan.php"
2020-08-01,81826.0,80728.0,382.0,55.0,36.0,1.0,7.0,441.0,,"指揮中心統計，國內截至目前累計81,826例(含80,728例排除)，其中474例確診，分別為382例境外移入，55例本土病例、36例敦睦艦隊及1例待釐清。","https://www.cdc.gov.tw/Bulletin/Detail/dyAdK_RTDinjr_9tlZNP5A?typeid=9
https://covid-19.nchc.org.tw/dt_005-covidTable_taiwan.php"
2020-07-29,81167.0,80105.0,376.0,55.0,36.0,0.0,7.0,441.0,19.0,"中央流行疫情指揮中心今(29)日表示，今日無新增 COVID-19(武漢肺炎)確定病例，國內截至目前累計81,167例新型冠狀病毒肺炎相關通報(含80,105例排除)，其中467例確診，分別為376例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡、441人解除隔離、19人住院隔離中。有關7月27日泰國官方公布自台返泰之武漢肺炎檢驗陽性個案，其189位同公司接觸者檢體之核酸及血清抗體檢驗結果皆為陰性，此代表該公司目前未發現有傳播風險，其他可能感染源仍持續調查中，現正比對個案在台行程。",https://www.cdc.gov.tw/Bulletin/Detail/vaiw2mEhEjpnu5_ATbrIUw?typeid=9
2020-07-28,80825.0,79785.0,376.0,55.0,36.0,0.0,7.0,440.0,,"指揮中心統計，國內截至目前累計80,825例新型冠狀病毒肺炎相關通報(含79,785例排除)，其中467例確診，分別為376例境外移入，55例本土病例及36例敦睦艦隊。",https://www.cdc.gov.tw/Bulletin/Detail/JYY5Gh21Xcyu-fudre6AEQ?typeid=9
2020-07-27,80623.0,79642.0,371.0,55.0,36.0,0.0,7.0,440.0,,"指揮中心統計，國內截至目前累計80,623例新型冠狀病毒肺炎相關通報(含79,642例排除)，其中462例確診，分別為371例境外移入，55例本土病例及36例敦睦艦隊。","https://www.cdc.gov.tw/Bulletin/Detail/G9r29zmlAZ7jDXyEdwm7Lw?typeid=9
https://covid-19.nchc.org.tw/data/cardFolder_cdc/2020-07-27.jpg"
2020-07-24,80270.0,79263.0,367.0,55.0,36.0,0.0,7.0,440.0,,"指揮中心統計，國內截至目前累計80,270例新型冠狀病毒肺炎相關通報(含79,263例排除)，其中458例確診，分別為367例境外移入，55例本土病例及36例敦睦艦隊","https://www.cdc.gov.tw/Bulletin/Detail/7LuC62qI8-C5bqdFpXSEHg?typeid=9
https://covid-19.nchc.org.tw/data/cardFolder_cdc/2020-07-24.jpg"
2020-07-17,79256.0,78296.0,363.0,55.0,36.0,0.0,7.0,440.0,,"國內截至目前累計79,256例新型冠狀病毒肺炎相關通報(含78,296例排除)，其中454例確診，分別為363例境外移入，55例本土病例及36例敦睦艦隊。","https://www.cdc.gov.tw/Bulletin/Detail/XPpmmo4mofTng-lR7cG2yw?typeid=9
https://covid-19.nchc.org.tw/data/cardFolder_cdc/2020-07-17.jpg"
2020-07-16,79065.0,78100.0,361.0,55.0,36.0,0.0,7.0,440.0,,"指揮中心統計，國內截至目前累計79,065例新型冠狀病毒肺炎相關通報(含78,100例排除)，其中452例確診，分別為361例境外移入，55例本土病例及36例敦睦艦隊。","https://www.cdc.gov.tw/Bulletin/Detail/cnYcB-N7-xMINorc4Xr7fw?typeid=9
https://covid-19.nchc.org.tw/data/cardFolder_cdc/2020-07-16.jpg"
2020-07-15,78897.0,77948.0,360.0,55.0,36.0,0.0,7.0,440.0,4.0,"中央流行疫情指揮中心今(15)日表示，國內無新增確定病例，截至目前累計78,897例新型冠狀病毒肺炎相關通報(含77,948例排除)，其中451例確診，分別為360例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡、440人解除隔離、4人住院隔離中。","https://www.cdc.gov.tw/Bulletin/Detail/6P3RGrA5aPPd8i16UsLvqg?typeid=9
"
2020-07-10,78212.0,77214.0,360.0,55.0,36.0,0.0,7.0,438.0,,"指揮中心統計，截至目前累計 78,212例(含77,214例排除)，其中451例確診，分別為360例境外移入，55例本土病例及36例敦睦艦隊。","https://www.cdc.gov.tw/Bulletin/Detail/wLoeVt-PYgU4Jg_rD07Kzw?typeid=9
https://covid-19.nchc.org.tw/data/cardFolder_cdc/2020-07-10.jpg"
2020-07-08,77876.0,76942.0,358.0,55.0,36.0,0.0,7.0,438.0,4.0,"中央流行疫情指揮中心今(8)日表示，國內無新增確定病例，截至目前累計77,876例新型冠狀病毒肺炎相關通報(含76,942例排除)，其中449例確診，分別為358例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡、438人解除隔離、4人住院隔離中。另針對日前日本確診一名自台灣返回日本之日籍女學生，經採驗在台之123名接觸者及同校曾有發燒、呼吸道症狀之師生共90人(非接觸者)抗體，結果均為陰性。",https://www.cdc.gov.tw/Bulletin/Detail/IzDLNFkOfuBXU9Z3m7n7Dg?typeid=9
2020-07-03,77157.0,76225.0,358.0,55.0,36.0,0.0,7.0,438.0,,"指揮中心統計，國內截至目前累計77,157例新型冠狀病毒肺炎相關通報(含76,225例排除)，其中449例確診，分別為358例境外移入，55例本土病例及36例敦睦艦隊。","https://www.cdc.gov.tw/Bulletin/Detail/AMcQ1Xe4hhOoYw93vw-wag?typeid=9
https://covid-19.nchc.org.tw/data/cardFolder_cdc/2020-07-03.jpg"
2020-07-01,76883.0,75925.0,356.0,55.0,36.0,0.0,7.0,438.0,2.0,"中央流行疫情指揮中心今(1)日表示，國內無新增確定病例，截至目前累計76,883例新型冠狀病毒肺炎相關通報(含75,925例排除)，其中447例確診，分別為356例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡、438人解除隔離、2人住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/AunW2hyxgY8nPkl1JYYg2Q?typeid=9
2020-06-25,75815.0,74864.0,356.0,55.0,36.0,0.0,7.0,435.0,,"指揮中心統計，截至目前累計 75,815例新型冠狀病毒肺炎相關通報(含74,864例排除)，其中447例確診，分別為356例境外移入，55例本土病例及36例敦睦艦隊。 ","https://www.cdc.gov.tw/Bulletin/Detail/hqqL3P5NnrY-eFFWnGAatg?typeid=9
https://covid-19.nchc.org.tw/data/cardFolder_cdc/2020-06-25.jpg"
2020-06-24,75642.0,74735.0,355.0,55.0,36.0,0.0,7.0,435.0,,"中央流行疫情指揮中心今(24)日表示，國內無新增確定病例，截至目前累計75,642例新型冠狀病毒肺炎相關通報(含74,735例排除)，其中446例確診，分別為355例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，435人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/J-jZuTFVjXbXhBBqr61h7w?typeid=9
2020-06-18,74842.0,73939.0,355.0,55.0,36.0,0.0,7.0,434.0,,"指揮中心統計，國內截至目前累計74,842例新型冠狀病毒肺炎相關通報(含73,939例排除)，其中446例確診，分別為355例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，434人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/_SL3QN0861q-blTbXnEe-A?typeid=9
2020-06-17,74699.0,73775.0,354.0,55.0,36.0,0.0,7.0,434.0,,"中央流行疫情指揮中心今(17)日表示，國內截至目前累計74,699例新型冠狀病毒肺炎相關通報(含73,775例排除)，其中445例確診，分別為354例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，434人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/83k1oGCSBiSlnIdtc17cKQ?typeid=9
2020-06-17,,,,,,,,,,中央流行疫情指揮中心今(17)日表示，考量長期隔離治療對個案身心之影響及醫療資源使用之適當性，經參考國際作法及相關研究實證並諮詢專家後，將現行確診個案解除隔離條件，由連續3次呼吸道檢體檢驗陰性，調整為連續2次檢驗陰性即可解除隔離。,https://www.cdc.gov.tw/Bulletin/Detail/CvR9DqAHHAbt3teQ5cMMfA?typeid=9
2020-06-15,74409.0,73507.0,354.0,55.0,36.0,0.0,7.0,433.0,,"指揮中心統計，國內截至目前累計74,409例新型冠狀病毒肺炎相關通報(含73,507例排除)，其中445例確診，分別為354例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，433人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/r21tO_Sb8QqC0Oa9OdZjMg?typeid=9
2020-06-10,73751.0,72824.0,352.0,55.0,36.0,0.0,7.0,431.0,,"中央流行疫情指揮中心今(10)日表示，國內無新增病例，截至目前累計73,751例新型冠狀病毒肺炎相關通報(含72,824例排除)，其中443例確診，分別為352例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，431人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/aL2rUdFBmAyUJvtx5mkNpA?typeid=9
2020-06-07,73359.0,72467.0,352.0,55.0,36.0,0.0,7.0,430.0,,"中央流行疫情指揮中心今(7)日表示，國內無新增病例，昨(6)日新增134例新型冠狀病毒肺炎相關通報，截至目前累計通報73,359例(含72,467例排除)，其中443例確診，分別為352例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，430人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/VcdAAClvchXYx-IH8Z2VIg?typeid=9
2020-06-06,73225.0,72290.0,352.0,55.0,36.0,0.0,7.0,429.0,,"中央流行疫情指揮中心今(6)日表示，國內無新增病例，昨(5)日新增185例新型冠狀病毒肺炎相關通報，截至目前累計通報73,225例(含72,290例排除)，其中443例確診，分別為352例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，429人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/List/MmgtpeidAR5Ooai4-fgHzQ?page=4
2020-06-05,73040.0,72089.0,352.0,55.0,36.0,0.0,7.0,429.0,,"中央流行疫情指揮中心今(5)日表示，國內無新增病例，昨(4)日新增170例新型冠狀病毒肺炎相關通報，截至目前累計通報73,040例(含72,089例排除)，其中443例確診，分別為352例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，429人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/q_oVMUUh-Gn4ERMn-c5ZnA?typeid=9
2020-06-04,72871.0,71914.0,352.0,55.0,36.0,0.0,7.0,428.0,,"中央流行疫情指揮中心今(4)日表示，國內無新增病例，昨(3)日新增 189例新型冠狀病毒肺炎相關通報，截至目前累計通報72,871例(含71,914例排除)，其中443例確診，分別為352例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，428人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/eMOp7HiUF2707vo8GPdYOw?typeid=9
2020-06-03,72683.0,71729.0,352.0,55.0,36.0,0.0,7.0,428.0,,"中央流行疫情指揮中心今(3)日表示，國內無新增病例，昨(2)日新增178例新型冠狀病毒肺炎相關通報，截至目前累計通報72,683例(含71,729例排除)，其中443例確診，分別為352例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，428人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/rWxxHolsA5DEEpJxm5zpoQ?typeid=9
2020-06-02,72507.0,71484.0,352.0,55.0,36.0,0.0,7.0,427.0,,"中央流行疫情指揮中心今(2)日表示，國內無新增病例，昨(1)日新增188例新型冠狀病毒肺炎相關通報，截至目前累計通報72,507例(含71,484例排除)，其中443例確診，分別為352例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，427人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/jeNBjBST3353N8BKRuKYVQ?typeid=9
2020-06-01,72319.0,71287.0,352.0,55.0,36.0,0.0,7.0,427.0,,"中央流行疫情指揮中心今(1)日表示，國內昨(31)日新增237例新型冠狀病毒肺炎相關通報，截至目前累計通報72,319例(含71,287例排除)，其中443例確診(今日新增案443)，分別為352例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，427人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/E8ZwH9zVNq21O-EItgoiEQ?typeid=9
2020-05-31,72082.0,71127.0,351.0,55.0,36.0,0.0,7.0,423.0,,"中央流行疫情指揮中心今(31)日表示，國內無新增病例，昨(30)日新增174例新型冠狀病毒肺炎相關通報，截至目前累計通報72,082例(含71,127例排除)，其中442例確診，分別為351例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，423人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/WT6NHojwm7MDFOffV6qTrQ?typeid=9
2020-05-30,71909.0,70959.0,351.0,55.0,36.0,0.0,7.0,421.0,,"中央流行疫情指揮中心今(30)日表示，國內無新增病例，昨(29)日新增159例新型冠狀病毒肺炎相關通報，截至目前累計通報71,909例(含70,959例排除)，其中442例確診，分別為351例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，421人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/KS9Q8j3TDNB_7VR-KQ7X7w?typeid=9
2020-05-29,71750.0,70790.0,351.0,55.0,36.0,0.0,7.0,420.0,,"中央流行疫情指揮中心今(29)日表示，國內昨(28)日新增169例新型冠狀病毒肺炎相關通報，截至目前累計通報71,750例(含70,790例排除)，其中442例確診(今日新增案442)，分別為351例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，420人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/saHIt0bpuFDX9vYMx0k6vg?typeid=9
2020-05-28,71581.0,70616.0,350.0,55.0,36.0,0.0,7.0,420.0,,"中央流行疫情指揮中心今(28)日表示，國內今日無新增病例，昨(27)日新增185例新型冠狀病毒肺炎相關通報，截至目前累計通報71,581例(含70,616例排除)，其中441例確診，分別為350例境外移入，55例本土病例及36例敦睦艦隊。確診個案中7人死亡，420人解除隔離，其餘持續住院隔離中。",https://www.cdc.gov.tw/Bulletin/Detail/SZrHbQk0ljc3NwqGFAsBiQ?typeid=9
